"This the the original data from Richard P. Rumelt, Strategy, Structure, and Economic Performance,",,,,,,,
"updated to extend to 1974. The rank column shows ranks in only 1949,1959, 1969,and 1974. ",,,,,,,
"The 1949 ranks are exact for 1-99, 100-200 are marked 200, and 300-500 are marked 500.",,,,,,,
"In500  = 1 when the firm was in the top 500, and 0 when it was smaller than that. ",,,,,,,
Data begins and ends in 1949 and 1974 unless the firm was formed after 1949 and/or was acquired or otherwise disappeared before 1974.,,,,,,,
Change the extension to CSV to open as a spreadsheet.,,,,,,,

Name,Symbol,SIC,Year,In 500,Rank,Strategy,Structure
KEYSTONE CONS INDS INC,KES,3311,1963,1,--,DV,FS
KEYSTONE CONS INDS INC,KES,3311,1964,1,--,DV,FS
KEYSTONE CONS INDS INC,KES,3311,1965,1,--,DV,FS
KEYSTONE CONS INDS INC,KES,3311,1966,1,--,DV,FS
KEYSTONE CONS INDS INC,KES,3311,1967,1,--,DV,FS
KEYSTONE CONS INDS INC,KES,3311,1968,1,--,DV,FS
KEYSTONE CONS INDS INC,KES,3311,1969,1,449,DV,PD
KEYSTONE CONS INDS INC,KES,3311,1970,1,--,DV,PD
KEYSTONE CONS INDS INC,KES,3311,1971,1,--,DV,PD
KEYSTONE CONS INDS INC,KES,3311,1972,1,--,DV,PD
KEYSTONE CONS INDS INC,KES,3311,1973,1,--,DV,PD
KEYSTONE CONS INDS INC,KES,3311,1974,1,474,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1949,1,200,DV,FU
KIMBERLY-CLARK CORP,KMB,2600,1950,1,--,DV,FU
KIMBERLY-CLARK CORP,KMB,2600,1951,1,--,DV,FU
KIMBERLY-CLARK CORP,KMB,2600,1952,1,--,DV,FU
KIMBERLY-CLARK CORP,KMB,2600,1953,1,--,DV,FU
KIMBERLY-CLARK CORP,KMB,2600,1954,1,--,DV,FU
KIMBERLY-CLARK CORP,KMB,2600,1955,1,--,DV,FU
KIMBERLY-CLARK CORP,KMB,2600,1956,1,--,DV,FU
KIMBERLY-CLARK CORP,KMB,2600,1957,1,--,DV,FU
KIMBERLY-CLARK CORP,KMB,2600,1958,1,--,DV,FU
KIMBERLY-CLARK CORP,KMB,2600,1959,1,125,DV,FU
KIMBERLY-CLARK CORP,KMB,2600,1960,1,--,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1961,1,--,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1962,1,--,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1963,1,--,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1964,1,--,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1965,1,--,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1966,1,--,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1967,1,--,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1968,1,--,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1969,1,134,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1970,1,--,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1971,1,--,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1972,1,--,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1973,1,--,DV,PD
KIMBERLY-CLARK CORP,KMB,2600,1974,1,138,DV,PD
KOPPERS CO,KOP,2803,1949,1,200,RL,FU
KOPPERS CO,KOP,2803,1950,1,--,RL,FU
KOPPERS CO,KOP,2803,1951,1,--,RL,FU
KOPPERS CO,KOP,2803,1952,1,--,RL,FU
KOPPERS CO,KOP,2803,1953,1,--,RL,FU
KOPPERS CO,KOP,2803,1954,1,--,RL,FU
KOPPERS CO,KOP,2803,1955,1,--,RL,PD
KOPPERS CO,KOP,2803,1956,1,--,RL,PD
KOPPERS CO,KOP,2803,1957,1,--,RL,PD
KOPPERS CO,KOP,2803,1958,1,--,RL,PD
KOPPERS CO,KOP,2803,1959,1,193,RL,PD
KOPPERS CO,KOP,2803,1960,1,--,RL,PD
KOPPERS CO,KOP,2803,1961,1,--,RL,PD
KOPPERS CO,KOP,2803,1962,1,--,RL,PD
KOPPERS CO,KOP,2803,1963,1,--,RL,PD
KOPPERS CO,KOP,2803,1964,1,--,RL,PD
KOPPERS CO,KOP,2803,1965,1,--,RL,PD
KOPPERS CO,KOP,2803,1966,1,--,RL,PD
KOPPERS CO,KOP,2803,1967,1,--,RL,PD
KOPPERS CO,KOP,2803,1968,1,--,RL,PD
KOPPERS CO,KOP,2803,1969,1,209,RL,PD
KOPPERS CO,KOP,2803,1970,1,--,RL,PD
KOPPERS CO,KOP,2803,1971,1,--,RL,PD
KOPPERS CO,KOP,2803,1972,1,--,RL,PD
KOPPERS CO,KOP,2803,1973,1,--,RL,PD
KOPPERS CO,KOP,2803,1974,1,217,RL,PD
LEAR SIEGLER CORP,LSI,3679,1962,1,--,UP,PD
LEAR SIEGLER CORP,LSI,3679,1963,1,--,UP,PD
LEAR SIEGLER CORP,LSI,3679,1964,1,--,UP,PD
LEAR SIEGLER CORP,LSI,3679,1965,1,--,UP,PD
LEAR SIEGLER CORP,LSI,3679,1966,1,--,UP,PD
LEAR SIEGLER CORP,LSI,3679,1967,1,--,UP,PD
LEAR SIEGLER CORP,LSI,3679,1968,1,--,UP,PD
LEAR SIEGLER CORP,LSI,3679,1969,1,186,UP,PD
LEAR SIEGLER CORP,LSI,3679,1970,1,--,UP,PD
LEAR SIEGLER CORP,LSI,3679,1971,1,--,UP,PD
LEAR SIEGLER CORP,LSI,3679,1972,1,--,UP,PD
LEAR SIEGLER CORP,LSI,3679,1973,1,--,UP,PD
LEAR SIEGLER CORP,LSI,3679,1974,1,272,UP,PD
LEHIGH PORTLAND CEMENT CO,LPT,3241,1949,1,200,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1950,1,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1951,1,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1952,1,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1953,1,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1954,1,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1955,1,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1956,1,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1957,1,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1958,1,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1959,1,438,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1960,1,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1961,0,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1962,1,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1963,0,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1964,0,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1965,0,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1966,0,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1967,0,--,SB,FU
LEHIGH PORTLAND CEMENT CO,LPT,3241,1968,0,--,DU,FS
LEHIGH PORTLAND CEMENT CO,LPT,3241,1969,0,0,DU,FS
LEHIGH PORTLAND CEMENT CO,LPT,3241,1970,0,--,DU,FS
LEHIGH PORTLAND CEMENT CO,LPT,3241,1971,0,--,DU,FS
LEHIGH PORTLAND CEMENT CO,LPT,3241,1972,0,--,DU,FS
LEHIGH PORTLAND CEMENT CO,LPT,3241,1973,0,--,DU,FS
LEHIGH PORTLAND CEMENT CO,LPT,3241,1974,0,756,DU,FS
LIBBEY-OWENS-FORD CO,LOF,3714,1949,1,200,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1950,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1951,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1952,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1953,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1954,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1955,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1956,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1957,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1958,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1959,1,147,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1960,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1961,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1962,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1963,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1964,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1965,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1966,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1967,1,--,DC,FU
LIBBEY-OWENS-FORD CO,LOF,3714,1968,1,--,RL,FS
LIBBEY-OWENS-FORD CO,LOF,3714,1969,1,232,RL,FS
LIBBEY-OWENS-FORD CO,LOF,3714,1970,1,--,RL,FS
LIBBEY-OWENS-FORD CO,LOF,3714,1971,1,--,RL,FS
LIBBEY-OWENS-FORD CO,LOF,3714,1972,1,--,RL,FS
LIBBEY-OWENS-FORD CO,LOF,3714,1973,1,--,RL,FS
LIBBEY-OWENS-FORD CO,LOF,3714,1974,1,273,RL,FS
LIEBMANN BREWERIES,LIB_,2082,1949,1,500,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1950,1,--,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1951,1,--,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1952,1,--,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1953,1,--,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1954,1,--,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1955,1,--,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1956,0,--,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1957,0,--,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1958,0,--,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1959,0,0,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1960,0,--,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1961,0,--,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1962,0,--,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1963,0,--,SB,FU
LIEBMANN BREWERIES,LIB_,2082,1964,0,--,SB,FU
LTV CORP,LTV,9997,1953,0,--,RC,PD
LTV CORP,LTV,9997,1954,0,--,RC,PD
LTV CORP,LTV,9997,1955,0,--,RC,PD
LTV CORP,LTV,9997,1956,0,--,RC,PD
LTV CORP,LTV,9997,1957,0,--,RC,PD
LTV CORP,LTV,9997,1958,0,--,RC,PD
LTV CORP,LTV,9997,1959,0,0,RC,PD
LTV CORP,LTV,9997,1960,1,--,RL,PD
LTV CORP,LTV,9997,1961,1,--,RL,PD
LTV CORP,LTV,9997,1962,1,--,RL,PD
LTV CORP,LTV,9997,1963,1,--,RL,PD
LTV CORP,LTV,9997,1964,1,--,RL,PD
LTV CORP,LTV,9997,1965,1,--,RL,PD
LTV CORP,LTV,9997,1966,1,--,RL,PD
LTV CORP,LTV,9997,1967,1,--,UC,HC
LTV CORP,LTV,9997,1968,1,--,UP,HC
LTV CORP,LTV,9997,1969,1,14,UP,HC
LTV CORP,LTV,9997,1970,1,--,UP,HC
LTV CORP,LTV,9997,1971,1,--,UC,HC
LTV CORP,LTV,9997,1972,1,--,UC,HC
LTV CORP,LTV,9997,1973,1,--,UC,HC
LTV CORP,LTV,9997,1974,1,29,UC,HC
LITTON INDS INC,LIT,9997,1953,0,--,RL,PD
LITTON INDS INC,LIT,9997,1954,0,--,RL,PD
LITTON INDS INC,LIT,9997,1955,0,--,RL,PD
LITTON INDS INC,LIT,9997,1956,0,--,RL,PD
LITTON INDS INC,LIT,9997,1957,0,--,RL,PD
LITTON INDS INC,LIT,9997,1958,1,--,UC,PD
LITTON INDS INC,LIT,9997,1959,1,322,UC,PD
LITTON INDS INC,LIT,9997,1960,1,--,UC,PD
LITTON INDS INC,LIT,9997,1961,1,--,UP,PD
LITTON INDS INC,LIT,9997,1962,1,--,UP,PD
LITTON INDS INC,LIT,9997,1963,1,--,UP,PD
LITTON INDS INC,LIT,9997,1964,1,--,UP,PD
LITTON INDS INC,LIT,9997,1965,1,--,UP,PD
LITTON INDS INC,LIT,9997,1966,1,--,UP,PD
LITTON INDS INC,LIT,9997,1967,1,--,UP,PD
LITTON INDS INC,LIT,9997,1968,1,--,UP,PD
LITTON INDS INC,LIT,9997,1969,1,39,UP,PD
LITTON INDS INC,LIT,9997,1970,1,--,UP,PD
LITTON INDS INC,LIT,9997,1971,1,--,UP,PD
LITTON INDS INC,LIT,9997,1972,1,--,UP,PD
LITTON INDS INC,LIT,9997,1973,1,--,UP,PD
LITTON INDS INC,LIT,9997,1974,1,53,UP,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1949,1,200,SB,FU
LOCKHEED AIRCRAFT CORP,LK,3721,1950,1,--,SB,FU
LOCKHEED AIRCRAFT CORP,LK,3721,1951,1,--,SB,FU
LOCKHEED AIRCRAFT CORP,LK,3721,1952,1,--,SB,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1953,1,--,SB,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1954,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1955,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1956,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1957,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1958,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1959,1,28,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1960,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1961,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1962,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1963,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1964,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1965,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1966,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1967,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1968,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1969,1,42,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1970,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1971,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1972,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1973,1,--,RC,PD
LOCKHEED AIRCRAFT CORP,LK,3721,1974,1,49,RC,PD
LONGVIEW FIBRE,LVF_,2649,1949,1,500,SB,FU
LONGVIEW FIBRE,LVF_,2649,1950,1,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1951,1,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1952,1,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1953,1,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1954,1,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1955,1,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1956,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1957,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1958,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1959,0,0,SB,FU
LONGVIEW FIBRE,LVF_,2649,1960,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1961,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1962,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1963,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1964,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1965,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1966,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1967,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1968,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1969,0,0,SB,FU
LONGVIEW FIBRE,LVF_,2649,1970,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1971,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1972,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1973,0,--,SB,FU
LONGVIEW FIBRE,LVF_,2649,1974,0,0,SB,FU
LONG-BELL LUMBER,LBL_,2400,1949,1,500,DV,FU
LONG-BELL LUMBER,LBL_,2400,1950,1,--,DV,FU
LONG-BELL LUMBER,LBL_,2400,1951,1,--,DV,FU
LONG-BELL LUMBER,LBL_,2400,1952,1,--,DV,FU
LONG-BELL LUMBER,LBL_,2400,1953,1,--,DV,FU
LONG-BELL LUMBER,LBL_,2400,1954,1,--,DV,FU
LONG-BELL LUMBER,LBL_,2400,1955,0,--,DV,FU
LONG-BELL LUMBER,LBL_,2400,1956,0,--,DV,FU
LORILLARD CORP,LOR_,2111,1949,1,200,SB,FU
LORILLARD CORP,LOR_,2111,1950,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1951,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1952,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1953,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1954,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1955,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1956,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1957,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1958,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1959,1,171,SB,FU
LORILLARD CORP,LOR_,2111,1960,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1961,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1962,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1963,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1964,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1965,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1966,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1967,1,--,SB,FU
LORILLARD CORP,LOR_,2111,1968,0,--,SB,FU
LUKENS STEEL CO,LUC,3311,1949,1,0,DV,FU
LUKENS STEEL CO,LUC,3311,1950,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1951,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1952,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1953,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1954,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1955,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1956,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1957,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1958,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1959,1,453,DV,FU
LUKENS STEEL CO,LUC,3311,1960,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1961,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1962,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1963,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1964,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1965,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1966,1,--,DV,FU
LUKENS STEEL CO,LUC,3311,1967,0,--,DV,FU
LUKENS STEEL CO,LUC,3311,1968,0,--,DV,FU
LUKENS STEEL CO,LUC,3311,1969,0,536,DV,FU
LUKENS STEEL CO,LUC,3311,1970,0,--,DV,FU
LUKENS STEEL CO,LUC,3311,1971,0,--,DV,FU
LUKENS STEEL CO,LUC,3311,1972,0,--,DV,FU
LUKENS STEEL CO,LUC,3311,1973,0,--,DV,FU
LUKENS STEEL CO,LUC,3311,1974,0,502,DV,FU
MACMILLAN INC,MLL,2700,1949,1,500,DC,FS
MACMILLAN INC,MLL,2700,1950,1,--,DC,FS
MACMILLAN INC,MLL,2700,1951,1,--,DC,FS
MACMILLAN INC,MLL,2700,1952,1,--,DC,FU
MACMILLAN INC,MLL,2700,1953,1,--,DC,FU
MACMILLAN INC,MLL,2700,1954,1,--,RC,FS
MACMILLAN INC,MLL,2700,1955,1,--,RC,FS
MACMILLAN INC,MLL,2700,1956,1,--,RC,FS
MACMILLAN INC,MLL,2700,1957,0,--,SB,FS
MACMILLAN INC,MLL,2700,1958,0,--,SB,FS
MACMILLAN INC,MLL,2700,1959,0,0,SB,FS
MACMILLAN INC,MLL,2700,1960,0,--,SB,PD
MACMILLAN INC,MLL,2700,1961,0,--,SB,PD
MACMILLAN INC,MLL,2700,1962,1,--,DL,PD
MACMILLAN INC,MLL,2700,1963,1,--,DL,PD
MACMILLAN INC,MLL,2700,1964,1,--,DL,PD
MACMILLAN INC,MLL,2700,1965,1,--,RL,PD
MACMILLAN INC,MLL,2700,1966,1,--,RL,PD
MACMILLAN INC,MLL,2700,1967,1,--,RL,PD
MACMILLAN INC,MLL,2700,1968,1,--,RL,PD
MACMILLAN INC,MLL,2700,1969,1,255,RL,PD
MACMILLAN INC,MLL,2700,1970,1,--,RL,PD
MACMILLAN INC,MLL,2700,1971,1,--,UC,PD
MACMILLAN INC,MLL,2700,1972,1,--,UC,PD
MACMILLAN INC,MLL,2700,1973,1,--,UC,PD
MACMILLAN INC,MLL,2700,1974,1,360,UC,PD
MALLORY (P R) & CO,MRY,3679,1949,0,0,RL,PD
MALLORY (P R) & CO,MRY,3679,1950,0,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1951,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1952,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1953,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1954,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1955,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1956,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1957,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1958,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1959,1,435,RL,PD
MALLORY (P R) & CO,MRY,3679,1960,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1961,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1962,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1963,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1964,0,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1965,0,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1966,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1967,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1968,1,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1969,0,0,RL,PD
MALLORY (P R) & CO,MRY,3679,1970,0,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1971,0,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1972,0,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1973,0,--,RL,PD
MALLORY (P R) & CO,MRY,3679,1974,0,550,RL,PD
MARATHON OIL CO,MRO,2912,1949,1,500,SV,FU
MARATHON OIL CO,MRO,2912,1950,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1951,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1952,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1953,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1954,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1955,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1956,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1957,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1958,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1959,1,130,SV,FU
MARATHON OIL CO,MRO,2912,1960,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1961,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1962,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1963,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1964,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1965,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1966,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1967,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1968,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1969,1,126,SV,FU
MARATHON OIL CO,MRO,2912,1970,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1971,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1972,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1973,1,--,SV,FU
MARATHON OIL CO,MRO,2912,1974,1,60,SV,FU
MARTIN-MARIETTA CORP,ML,3721,1949,1,500,SB,FU
MARTIN-MARIETTA CORP,ML,3721,1950,1,--,SB,FU
MARTIN-MARIETTA CORP,ML,3721,1951,1,--,SB,FU
MARTIN-MARIETTA CORP,ML,3721,1952,1,--,SB,FU
MARTIN-MARIETTA CORP,ML,3721,1953,1,--,SB,FU
MARTIN-MARIETTA CORP,ML,3721,1954,1,--,SB,FU
MARTIN-MARIETTA CORP,ML,3721,1955,1,--,SB,FU
MARTIN-MARIETTA CORP,ML,3721,1956,1,--,SB,FU
MARTIN-MARIETTA CORP,ML,3721,1957,1,--,SB,FU
MARTIN-MARIETTA CORP,ML,3721,1958,1,--,SB,FU
MARTIN-MARIETTA CORP,ML,3721,1959,1,84,SB,FU
MARTIN-MARIETTA CORP,ML,3721,1960,1,--,SB,FU
MARTIN-MARIETTA CORP,ML,3721,1961,1,--,UC,PD
MARTIN-MARIETTA CORP,ML,3721,1962,1,--,UC,PD
MARTIN-MARIETTA CORP,ML,3721,1963,1,--,UC,PD
MARTIN-MARIETTA CORP,ML,3721,1964,1,--,UC,PD
MARTIN-MARIETTA CORP,ML,3721,1965,1,--,UC,PD
MARTIN-MARIETTA CORP,ML,3721,1966,1,--,UC,PD
MARTIN-MARIETTA CORP,ML,3721,1967,1,--,UC,PD
MARTIN-MARIETTA CORP,ML,3721,1968,1,--,UC,PD
MARTIN-MARIETTA CORP,ML,3721,1969,1,116,UC,PD
MARTIN-MARIETTA CORP,ML,3721,1970,1,--,UC,PD
MARTIN-MARIETTA CORP,ML,3721,1971,1,--,UC,PD
MARTIN-MARIETTA CORP,ML,3721,1972,1,--,UC,PD
MARTIN-MARIETTA CORP,ML,3721,1973,1,--,UC,PD
MARTIN-MARIETTA CORP,ML,3721,1974,1,168,UC,PD
MAYTAG CO,MYG,3630,1949,1,500,SB,FU
MAYTAG CO,MYG,3630,1950,1,--,SB,FU
MAYTAG CO,MYG,3630,1951,1,--,SB,FU
MAYTAG CO,MYG,3630,1952,1,--,SB,FU
MAYTAG CO,MYG,3630,1953,1,--,SB,FU
MAYTAG CO,MYG,3630,1954,1,--,SB,FU
MAYTAG CO,MYG,3630,1955,1,--,SB,FU
MAYTAG CO,MYG,3630,1956,1,--,SB,FU
MAYTAG CO,MYG,3630,1957,1,--,SB,FU
MAYTAG CO,MYG,3630,1958,1,--,SB,FU
MAYTAG CO,MYG,3630,1959,1,326,SB,FU
MAYTAG CO,MYG,3630,1960,1,--,SB,FU
